assessmentId,partner,product,recipient,period,industry,grade,sectionName,subsectionName,questionNumber,questionText,answerType,answer,answerOptions,parentQuestion,followupTrigger,evaluationGrade,evaluationScore,evaluationComment
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.4,"Are all workers, whether employees or contract workers, provided with a written document in a language they understand that clearly describes the terms of employment, including wage rates and working hours?",Open,Suscipit dapibus commodo vivamus convallis; gravida ipsum ornare potenti.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.5,"If on-site or near-site living accommodations are provided to workers, whether employees or contract workers, (e.g., dormitories, hostels, or other forms of shared accommodations) are regular checks of these Ifacilities conducted to ensure that the living conditions are adequate and meet applicable legal requirements (e.g., zoning, fire safety, maximum occupancy limitations, temperature, lighting, sanitary facilities, privacy, ventilation)?",Open,Eu consectetur ultrices lacus nisl feugiat neque diam.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.6,"If on-site or near-site living accommodations are provided to workers, whether employees or contract workers, are workers free to leave those accommodations at will?",Open,Habitasse nam justo facilisi cras interdum sapien porta vulputate.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.7,"Are your organization’s employees or contract workers free to lawfully resign their employment without restriction or penalty, except for customary and reasonable notice?",Open,In blandit taciti fermentum non hendrerit curabitur.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.8,"Are workers, including employees and contract workers, paid on a regular recurring basis at least once per month and on time and provided with pay slips that clearly outline how their wages have been calculated and itemize any deductions from wages?",Open,Dapibus sociosqu scelerisque nam nostra erat nullam taciti.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.9,"In the past 24 months, has your organization sent one or more confidential surveys to a sample group of its workers, whether employees or contract workers, to solicit feedback on whether any workers were experiencing issues, such as coercion or exploitation?",Open,Lacinia eleifend aliquet enim fusce cursus eget.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.10,"Does your organization perform any periodic checks of “red flags” that may be indicative of slavery practices, such checking workers’ stated home addresses for indications of high occupancy housing or checking pay routing requests to determine whether unrelated workers may be directing their wages into a single bank account?",Open,Nisl odio magna lobortis arcu duis.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.11,"If your organization has formal workplace representation agreements in place, does your organization consult with and work collaboratively with trade unions and/or employee representatives to address modern slavery risks and remediations?",Open,Per ridiculus per nulla sagittis interdum.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Modern Slavery and Similar Workplace Risks within Your Organization,Child Labor,1.4.1,Does your organization undertake periodic checks to ensure that child labor is not being used within your organization or by your suppliers?,Open,Justo himenaeos malesuada feugiat luctus pretium vulputate.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Modern Slavery and Similar Workplace Risks within Your Organization,Grievance and Redress Mechanisms,1.5.1,"Do workers, including employees and contract workers, have one or more multi-language mechanisms to anonymously and confidentially raise concerns related to labor conditions, such as a whistleblower hotline, or to submit workplace grievances and access appropriate remedies?",Open,Iaculis pellentesque lectus ipsum dis tempus sociosqu efficitur tempor.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Modern Slavery and Similar Workplace Risks within Your Organization,Grievance and Redress Mechanisms,1.5.2,"Has your organization implemented a process for supervisors to report and record suspected cases of labor trafficking, forced labor, and other forms of labor exploitation in your organization?",Open,Finibus nec convallis habitant nam magna integer.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.1,"Is your organization currently aware of any slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of its supply chain?",Open,Erat porta feugiat lobortis finibus maximus interdum nascetur laoreet proin.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.2,"Is your organization aware of any instances of suspected slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of the organization’s supply chain in the past 24 months?",Open,Semper sed facilisi faucibus eu nam; magnis auctor at amet.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.3,"Does your organization currently have, or have had in the past 24 months, any direct or indirect suppliers with operations or workers, whether employees or contract workers, in any of the following 10 Countries? North Korea Eritrea Burundi Central African Republic Afghanistan Mauritania South Sudan Pakistan Cambodia Iran",Open,Morbi praesent in neque quis donec.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.4,"Does your organization currently have, or have had in the past 24 months, any direct or indirect suppliers with operations or workers, whether employees or contract workers, any of the countries where the risks of modern slavery and human trafficking are high? See the attached reference file for the list of countries",Open,Mollis cursus nam condimentum elit gravida elit.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.5,"If your organization discovered that any of its suppliers or sub-suppliers used slave labor, forced or compulsory labor, and/or trafficked labor within their work force (or within their own supply chain), would your organization cease to use that supplier (or seek for your organization’s supplier to cease using their sub-supplier)?",Open,"Magna fames augue inceptos, sem penatibus quam blandit.",,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.6,Has your organization mapped its supply chain in the past 24 months to determine (1) what countries it sources from and what products or services it buys from suppliers in these countries and (2) assessed the resulting modern slavery risks related to sourcing from those countries for those specific products or services?,Open,Metus cubilia per ullamcorper potenti senectus! Fusce natoque eros parturient velit lectus lectus; et vivamus? Quisque orci tincidunt hendrerit metus at facilisis tellus.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.7,"Has your organization undertaken any due diligence in the past 24 months to assess whether or not slavery, servitude, forced or compulsory labor and/or human trafficking exists in your supply chain?",Open,Finibus quisque torquent viverra molestie diam quam? Hendrerit ultricies habitant mus porta malesuada sapien maximus etiam.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.8,"Does your organization conduct due diligence checks in the selection of suppliers to establish their credibility, legitimacy, and ability to manage modern slavery risks in your suppliers?",Open,Ornare sociosqu facilisi primis eu elit netus facilisis.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.9,"Does your organization include provisions regarding slavery, forced labor, and other forms of worker exploitation in its contracts with suppliers?",Open,Primis eget nascetur interdum nisi; parturient mi.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.1,"Does your organization require all direct suppliers to certify that all materials incorporated into the final product were sourced, processed, and manufactured in compliance with the human trafficking and slavery laws of the countries or countries in which they operate?",Open,Elementum congue posuere nam magna mauris lobortis primis.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.11,Does your organization require its suppliers to conduct due diligence checks for modern slavery risks in their suppliers?,Open,Leo facilisi nisl metus ut fusce ultricies aptent massa.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.12,Does your organization have a program in place to enable it to take responsive and corrective actions if modern slavery practices are suspected to exist or identified in your organization’s supply chain?,Open,Imperdiet nibh aptent dictumst nec venenatis varius accumsan primis.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.13,Does your organization conduct independent and unannounced on-site or remote audits of its suppliers for modern slavery risks?,Open,Odio ac est cursus varius posuere lobortis nascetur suspendisse.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.14,Does your organization require that its suppliers adopt company-wide standards on slavery and human trafficking for their employees and contractors?,Open,Augue ac mollis facilisis auctor vel quis habitant diam.,,,,,,
110730,Boeing,"Space Fund, Aerofund",leila@boeing.com,2024,Aerospace,70,Supply Chain Management,,2.15,"Does your organization have accountability standards and procedures in place to hold its suppliers accountable for non-compliance with your organization’s standards on slavery and human trafficking (e.g., remediation requirements)?",Open,Platea lorem tortor montes libero neque gravida phasellus.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.1,"Is your organization currently aware of any slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of the organization’s business (including all sites, facilities, or operational locations) operations or supply chain (including all suppliers)?",Open,Convallis mauris facilisis congue; condimentum turpis dapibus.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.2,"Have there been instances of suspected slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of your organization’s business operations (including all sites, facilities, or operational locations) or supply chain (including all suppliers) in the past 24 months?",Open,Erat auctor turpis libero facilisis lectus diam consectetur? Vulputate porttitor erat taciti quam etiam sit mattis.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.3,"Has your organization or any of its key officers and directors ever been sued in any court in any country or the subject of any administrative or regulatory investigative action in any country for the alleged use of forced labor or human trafficking in any of its sites, facilities, or operational locations?",Open,Sapien magnis in id sociosqu neque non habitant parturient.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.4,"Does your organization currently have any operations or workers, whether employees or contract workers, in the following countries: North Korea Eritrea Burundi Central African Republic Afghanistan Mauritania South Sudan Pakistan Cambodia Iran",Open,Praesent mauris facilisis nisl odio porttitor convallis magna.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.5,"Did your organization have any operations or workers, whether employees or contract workers, in any of the following 10 Countries in the past 24 months? North Korea Eritrea Burundi Central African Republic Afghanistan Mauritania South Sudan Pakistan Cambodia Iran",Open,Laoreet dictum fames phasellus volutpat mus elit conubia vivamus vehicula.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.6,"Does your organization have any operations or workers, whether employees or contract workers, in any of the countries where the risks of modern slavery and human trafficking are high? See the attached reference file for the list of countries",Open,Sociosqu vitae cras elit himenaeos etiam leo.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.7,"Did your organization have any operations or workers, whether employees or contract workers, in the past 24 months in any of the countries where the risks of modern slavery and human trafficking are high? See the attached reference file for the list of countries",Open,Morbi accumsan facilisi magnis eros placerat.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.8,"In the past 24 months, has your organization used migrant workers, whether as employees or contract workers and whether on a permanent or seasonal basis, in any of its business operations?",Open,Montes ultricies habitant sapien; nec ipsum mattis turpis malesuada? Lectus ad consequat placerat dictum ipsum.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.9,Has your organization adopted an anti-slavery and anti-human trafficking transparency statement?,Open,At augue quam quis aliquam vehicula.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.10,"Does your organization have a written policy, a separate policy or included in an ethical trading policy or Code of Conduct, in place that prohibits modern slavery, including all forms of forced labor, bonded labor, child labor, and human trafficking, in its operations and those of its suppliers?",Open,Fusce pretium cras est ac platea diam.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.11,"Does your organization currently have a program in place to ensure that modern slavery and human trafficking do not exist in your business operations and supply chain, including those business operations and suppliers located outside of your organization’s home country?",Open,Vitae ultricies faucibus eleifend praesent; leo fermentum placerat mus.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.12,Has the responsibility for addressing modern slavery and human trafficking been formally assigned to your organization’s board of directors or comparable governing body?,Open,Lacinia nibh curabitur convallis nibh placerat aliquam.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.13,Has the responsibility for addressing modern slavery and human trafficking been delegated by your organization’s board of directors or comparable governing body to someone or some group within your organization?,Open,Maecenas euismod quis ut neque velit magnis fringilla.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.14,"If your organization works with labor providers, does your organization conduct due diligence reviews of these providers prior to using their services to, at a minimum, verify that each provider is a legitimate and registered business entity?",Open,Aliquam habitant tempus dignissim ullamcorper ad sollicitudin efficitur metus.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.15,"If your organization works with labor providers, does your organization have Service Level Agreements in place with these providers outlining their responsible labor sourcing responsibilities?",Open,Rutrum nullam dolor sit parturient malesuada cursus fermentum fusce molestie.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.16,"Does your organization have written policies and procedures and other formal processes in place to identify, investigate, and remediate the risk of any instances of modern slavery within your organization?",Open,Platea ornare facilisis dui dolor litora sollicitudin hac dignissim.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.17,Does your organization have a written policy in place that affirmatively states that the cost of recruitment of workers is a business expense and that this cost will not be directly or indirectly charged to workers?,Open,Pharetra varius iaculis pulvinar sollicitudin nullam fermentum.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.18,"Do your organization’s staff handbook(s) or similar employee/worker documents address how to recognize, prevent, and report forced labor within your organization and its suppliers?",Open,Commodo sem cras morbi hac aliquet facilisi parturient.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.19,"Does your organization include training on how to recognize, prevent, and report forced labor in its onboarding of new employees?",Open,Ligula cras senectus dignissim urna sed porta bibendum.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.20,"Does your organization provide live or online training to your employees on modern slavery risks, including how to recognize, prevent, and report forced labor within your organization, at least once every 12 months?",Open,Ante porttitor quam imperdiet tincidunt augue vehicula non penatibus massa.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.21,Does your organization provide specific training to staff that may visit suppliers on how to spot signs that may be indicative of modern slavery and similar worker exploitation?,Open,Rhoncus elit maecenas; mus odio morbi magnis proin convallis consequat.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.22,"Does your organization provide specific training for its internal recruiters in your organization’s processes for recognizing, preventing, and reporting forced labor, labor trafficking, and other forms of third-party labor exploitation?",Open,Primis lobortis dictum nullam natoque venenatis mus.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Audits,1.2.1,"Has your organization completed any responsible sourcing audits in the past 12 months, whether conducted by an independent audit firm or by internal resources, that included an audit of modern slavery, forced labor human trafficking, and other worker exploitation risk issues in both your organization’s business operations and supply chain?",Open,Suscipit fringilla magna et aliquet eget curae tellus sit dui.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.1,"Are any original identity-related documents (e.g., passports, birth certificates, national identity cards) of workers, whether employees or contract workers, retained by your organization or someone acting on behalf of your organization?",Open,"Suspendisse leo suscipit, vestibulum nullam massa gravida.",,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.2,"Are workers, whether employees or contract workers, required to lodge any “security deposits” (e.g., financial or personal property) or pay any recruitment fees to your organization or someone acting on behalf of your organization?",Open,Fringilla primis proin curae torquent cubilia suscipit.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.3,"Does your organization deduct wages, impose monetary fines (including fines for misconduct and poor production) and/or withhold pay entitlements of workers, whether employees or contract workers?",Open,Senectus aliquam commodo sagittis iaculis; consectetur morbi.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.4,"Are all workers, whether employees or contract workers, provided with a written document in a language they understand that clearly describes the terms of employment, including wage rates and working hours?",Open,"Porttitor netus diam turpis praesent, nascetur porttitor.",,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.5,"If on-site or near-site living accommodations are provided to workers, whether employees or contract workers, (e.g., dormitories, hostels, or other forms of shared accommodations) are regular checks of these Ifacilities conducted to ensure that the living conditions are adequate and meet applicable legal requirements (e.g., zoning, fire safety, maximum occupancy limitations, temperature, lighting, sanitary facilities, privacy, ventilation)?",Open,Ac ridiculus venenatis cursus curabitur nisl aliquet at libero.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.6,"If on-site or near-site living accommodations are provided to workers, whether employees or contract workers, are workers free to leave those accommodations at will?",Open,"Et scelerisque habitasse aliquam justo, ullamcorper nascetur fames justo? Purus tempor nascetur natoque nulla; libero mollis taciti fusce.",,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.7,"Are your organization’s employees or contract workers free to lawfully resign their employment without restriction or penalty, except for customary and reasonable notice?",Open,Lectus non dignissim ligula nascetur penatibus urna.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.8,"Are workers, including employees and contract workers, paid on a regular recurring basis at least once per month and on time and provided with pay slips that clearly outline how their wages have been calculated and itemize any deductions from wages?",Open,Penatibus orci lectus vitae nulla urna curae fringilla urna scelerisque.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.9,"In the past 24 months, has your organization sent one or more confidential surveys to a sample group of its workers, whether employees or contract workers, to solicit feedback on whether any workers were experiencing issues, such as coercion or exploitation?",Open,Ligula faucibus velit nunc proin cursus scelerisque libero.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.10,"Does your organization perform any periodic checks of “red flags” that may be indicative of slavery practices, such checking workers’ stated home addresses for indications of high occupancy housing or checking pay routing requests to determine whether unrelated workers may be directing their wages into a single bank account?",Open,Maecenas luctus blandit magna tincidunt praesent; congue ac venenatis.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.11,"If your organization has formal workplace representation agreements in place, does your organization consult with and work collaboratively with trade unions and/or employee representatives to address modern slavery risks and remediations?",Open,Non parturient congue odio duis nec quisque quisque hac hendrerit.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Child Labor,1.4.1,Does your organization undertake periodic checks to ensure that child labor is not being used within your organization or by your suppliers?,Open,Cras cras torquent montes bibendum vivamus odio.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Grievance and Redress Mechanisms,1.5.1,"Do workers, including employees and contract workers, have one or more multi-language mechanisms to anonymously and confidentially raise concerns related to labor conditions, such as a whistleblower hotline, or to submit workplace grievances and access appropriate remedies?",Open,Sapien pretium adipiscing consequat volutpat scelerisque odio nascetur.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Modern Slavery and Similar Workplace Risks within Your Organization,Grievance and Redress Mechanisms,1.5.2,"Has your organization implemented a process for supervisors to report and record suspected cases of labor trafficking, forced labor, and other forms of labor exploitation in your organization?",Open,Platea in curae mi hendrerit duis dictum vivamus.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.1,"Is your organization currently aware of any slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of its supply chain?",Open,"Quis sagittis varius velit, vivamus ex viverra.",,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.2,"Is your organization aware of any instances of suspected slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of the organization’s supply chain in the past 24 months?",Open,Lectus condimentum consequat hac duis leo iaculis facilisi.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.3,"Does your organization currently have, or have had in the past 24 months, any direct or indirect suppliers with operations or workers, whether employees or contract workers, in any of the following 10 Countries? North Korea Eritrea Burundi Central African Republic Afghanistan Mauritania South Sudan Pakistan Cambodia Iran",Open,Dictum vulputate lobortis consectetur erat sollicitudin efficitur duis dignissim.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.4,"Does your organization currently have, or have had in the past 24 months, any direct or indirect suppliers with operations or workers, whether employees or contract workers, any of the countries where the risks of modern slavery and human trafficking are high? See the attached reference file for the list of countries",Open,Parturient quis ultricies platea class maecenas.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.5,"If your organization discovered that any of its suppliers or sub-suppliers used slave labor, forced or compulsory labor, and/or trafficked labor within their work force (or within their own supply chain), would your organization cease to use that supplier (or seek for your organization’s supplier to cease using their sub-supplier)?",Open,Dis vitae leo tempor mauris rhoncus sed.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.6,Has your organization mapped its supply chain in the past 24 months to determine (1) what countries it sources from and what products or services it buys from suppliers in these countries and (2) assessed the resulting modern slavery risks related to sourcing from those countries for those specific products or services?,Open,"Posuere augue mi, etiam justo taciti ex sed.",,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.7,"Has your organization undertaken any due diligence in the past 24 months to assess whether or not slavery, servitude, forced or compulsory labor and/or human trafficking exists in your supply chain?",Open,Dignissim dui varius torquent egestas enim amet fringilla dolor adipiscing.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.8,"Does your organization conduct due diligence checks in the selection of suppliers to establish their credibility, legitimacy, and ability to manage modern slavery risks in your suppliers?",Open,Aptent parturient potenti consequat rutrum; et quam senectus habitasse interdum.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.9,"Does your organization include provisions regarding slavery, forced labor, and other forms of worker exploitation in its contracts with suppliers?",Open,Hendrerit vestibulum sapien dignissim penatibus morbi class elit mi.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.1,"Does your organization require all direct suppliers to certify that all materials incorporated into the final product were sourced, processed, and manufactured in compliance with the human trafficking and slavery laws of the countries or countries in which they operate?",Open,Tellus euismod vivamus imperdiet suspendisse condimentum fringilla sit.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.11,Does your organization require its suppliers to conduct due diligence checks for modern slavery risks in their suppliers?,Open,Ad class ullamcorper parturient urna velit at massa gravida.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.12,Does your organization have a program in place to enable it to take responsive and corrective actions if modern slavery practices are suspected to exist or identified in your organization’s supply chain?,Open,Ex justo a congue tempus mattis.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.13,Does your organization conduct independent and unannounced on-site or remote audits of its suppliers for modern slavery risks?,Open,Facilisis fames orci mi nec fusce maximus fermentum integer mattis.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.14,Does your organization require that its suppliers adopt company-wide standards on slavery and human trafficking for their employees and contractors?,Open,Integer risus elementum luctus efficitur vivamus tempor turpis turpis.,,,,,,
110729,Yoyodyne,Rocket Fund,alan@yoyodyne.org,2024,Aerospace,97,Supply Chain Management,,2.15,"Does your organization have accountability standards and procedures in place to hold its suppliers accountable for non-compliance with your organization’s standards on slavery and human trafficking (e.g., remediation requirements)?",Open,Ullamcorper amet curae; accumsan dui massa vulputate himenaeos.,,,,,,
